book_id,title,year,avg_rating,rating_count,review_count,series,series_num,author,description,length,five_stars,four_stars,three_stars,two_stars,one_star,cover_image,standardized_rating,normalized_rating
6255949.0,All You Need Is Kill,2009,4.06,15046.0,1604.0,,,Hiroshi Sakurazaka,There,200.0,5023.0,6611.0,2808.0,511.0,93.0,https://images.gr-assets.com/books/1348712730l/6255949.jpg,0.745530560414026,0.686666666666667
398197.0,Almayer's Folly,1895,3.55,1091.0,98.0,Lingard Trilogy,3,Joseph Conrad,Almayer,208.0,178.0,396.0,384.0,112.0,21.0,https://images.gr-assets.com/books/1389675926l/398197.jpg,-1.02721286194338,0.516666666666667
224994.0,Altered States,1978,3.82,579.0,57.0,,,Paddy Chayefsky,"Inspired by the work of John C. Lilly, Chayefsky spent two years in Boston doing research to write his science fiction novel Altered States (HarperCollins, 1978), which he adapted for his last screenplay. In the film Chayefsky is credited under his real first and middle name, Sidney Aaron, because of disputes with director Ken Russell. Some of the events portrayed in this
Inspired by the work of John C. Lilly, Chayefsky spent two years in Boston doing research to write his science fiction novel Altered States (HarperCollins, 1978), which he adapted for his last screenplay. In the film Chayefsky is credited under his real first and middle name, Sidney Aaron, because of disputes with director Ken Russell. Some of the events portrayed in this film seem to be based on the studies of the French surrealist author Antonin Artaud; the protagonist visits a tribe of isolated Mexican tribal people & participates in their sacred shamanic ritual involving local hallucinogens for the purpose of investigating the common religious experience. Much of the setting of this part of the film also appears to be based on Artaud's description of the natural, altho seemingly man-made landscape of the people. In the movie, this was represented by huge stone mushrooms often called hoodoos & attributed to the supernatural.
...more",206.0,138.0,247.0,152.0,33.0,9.0,https://images.gr-assets.com/books/1329396975l/224994.jpg,-0.0887016383424013,0.606666666666667
284182.0,American Knees,1995,3.42,292.0,26.0,,,Shawn Wong,"Read about the movie, Americanese, based on Shawn Wong's book, at: http: //www.americanesethemovie.com",240.0,49.0,89.0,103.0,37.0,14.0,https://images.gr-assets.com/books/1348274711l/284182.jpg,-1.47908863626978,0.473333333333333
28676.0,American Psycho,1991,3.82,201840.0,8693.0,,,Bret Easton Ellis,"Patrick Bateman is twenty-six and he works on Wall Street, he is handsome, sophisticated, charming and intelligent. He is also a psychopath. Taking us to head-on collision with America's greatest dream",399.0,65008.0,70023.0,41650.0,15399.0,9760.0,https://images.gr-assets.com/books/1436934349l/28676.jpg,-0.0887016383424013,0.606666666666667
331319.0,An American Tragedy,1925,3.94,29287.0,1126.0,,,Theodore Dreiser,"On one level, An American Tragedy is the story of the corruption and destruction of one man, Clyde Griffiths, who forfeits his life in desperate pursuit of success. On a deeper, more profound level, the novel represents a massive portrayal of the society whose values both shape Clyde's tawdry ambitions and seal his fate: It is an unsurpassed depiction of the harsh realitie
On one level, An American Tragedy is the story of the corruption and destruction of one man, Clyde Griffiths, who forfeits his life in desperate pursuit of success. On a deeper, more profound level, the novel represents a massive portrayal of the society whose values both shape Clyde's tawdry ambitions and seal his fate: It is an unsurpassed depiction of the harsh realities of American life and of the dark side of the American Dream. Extraordinary in scope and power, vivid in its sense of wholesale human waste, unceasing in its rich compassion, An American Tragedy stands as Theodore Dreiser's supreme achievement.Based on an actual crime case, An American Tragedy was the inspiration for the film A Place in the Sun, winner of six Academy Awards, starring Elizabeth Taylor and Montgomery Clift.
...more",859.0,10533.0,9987.0,6141.0,1821.0,805.0,https://images.gr-assets.com/books/1309283443l/331319.jpg,0.328414461035813,0.646666666666667
647121.0,Angel,1957,3.85,1684.0,246.0,,,Elizabeth Taylor,"Writing stories that are extravagant and fanciful, fifteen-year old Angel retreats to a world of romance, escaping the drabness of provincial life. She knows she is different, that she is destined to become a feted authoress, owner of great riches and of Paradise House . . .After reading The Lady Irania, publishers Brace and Gilchrist are certain the novel will be a succes
Writing stories that are extravagant and fanciful, fifteen-year old Angel retreats to a world of romance, escaping the drabness of provincial life. She knows she is different, that she is destined to become a feted authoress, owner of great riches and of Paradise House . . .After reading The Lady Irania, publishers Brace and Gilchrist are certain the novel will be a success, in spite of - and perhaps because of - its overblown style. But they are curious as to who could have written such a book: 'Some old lady, romanticising behind lace-curtains' . . . 'Angelica Deverell is too good a name to be true . . . she might be an old man. It would be an amusing variation. You are expecting to meet Mary Anne Evans and in Walks George Eliot twirling his moustache.' So nothing can prepare them for the pale young woman who sits before them, with not a seed of irony or a grain of humour in her soul.
...more",252.0,453.0,703.0,385.0,100.0,43.0,https://images.gr-assets.com/books/1328729193l/647121.jpg,0.015577386502153,0.616666666666667
1284085.0,Anna and the King of Siam,1944,3.77,2120.0,230.0,,,Margaret Landon,"Anna Leonowens, a proper Englishwoman, was an unlikley candidate to change the course of Siamese (Thai) history. A young widow and mother, her services were engaged in the 1860's by King Mongkut of Siam to help him communicate with foreign governments and be the tutor to his children and favored concubines. Stepping off the steamer from London, Anna found herself in an exo
Anna Leonowens, a proper Englishwoman, was an unlikley candidate to change the course of Siamese (Thai) history. A young widow and mother, her services were engaged in the 1860's by King Mongkut of Siam to help him communicate with foreign governments and be the tutor to his children and favored concubines. Stepping off the steamer from London, Anna found herself in an exotic land she could have only dreamed of lush landscape of mystic faiths and curious people, and king's palace bustling with royal pageantry, ancient custom, and harems. One of her pupils, the young prince Chulalongkorn, was particularly influenced by Leonowens and her Western ideals. He learned about Abraham Lincoln and the tenets of democracy from her, and years later he would become Siam's most progressive king. He guided the country's transformation from a feudal state to a modern society, abolshing slavery and making many other radical reforms.Weaving meticulously researched facts with beautifully imagined scenes, Margret Landon recreates an unforgettable portrait of life in a forgotten extotic land. Written more than fifty years ago, and translated into dozens of languages, Anna and the King of Siam (the inspiration for the magical play and film The King and I)continues to delight and enchant readers around the world.
...more",416.0,549.0,776.0,581.0,179.0,35.0,https://images.gr-assets.com/books/1348263153l/1284085.jpg,-0.262500013083323,0.59
3148286.0,Anna Karenina,1873,4.04,549695.0,20509.0,,,Leo Tolstoy,"Includes photographs, a 10,000-word section on Tolstoy",864.0,222709.0,182458.0,100101.0,30623.0,13804.0,https://images.gr-assets.com/books/1344677151l/3148286.jpg,0.676011210517658,0.68
1684752.0,"The Assassination Bureau, Ltd.",1963,3.8,780.0,79.0,,,Jack London,"I have accepted a commission from you... The agreement was that I should order my own execution if you proved to my satisfaction that the assassinations achieved by the Bureau were wrong. You have proved it. Nothing remains but to live up to the agreement.Thus Ivan Dragomiloff, founder and mastermind of the secret Assassination Bureau, signs his own death warrant and sets
I have accepted a commission from you... The agreement was that I should order my own execution if you proved to my satisfaction that the assassinations achieved by the Bureau were wrong. You have proved it. Nothing remains but to live up to the agreement.Thus Ivan Dragomiloff, founder and mastermind of the secret Assassination Bureau, signs his own death warrant and sets off a lethal cat-and-mouse game, pitting himself against the very organization of ruthless killers he created to rid the State of its most pernicious enemies. Jack London's unfinished suspense thriller, completed by Robert L. Fish and first published in 1963, eerily foreshadowed the conspiracy theories surrounding the assassination of President Kennedy.The book is one unified delight - the grandest thriller in years - The New York Times Book ReviewCover painting: Ren",165.0,200.0,300.0,214.0,54.0,12.0,https://images.gr-assets.com/books/1348583965l/1684752.jpg,-0.15822098823877,0.6
769729.0,At Play in the Fields of the Lord,1965,4.04,2527.0,239.0,,,Peter Matthiessen,"In a malarial outpost in the South American rain forest, two misplaced gringos converge and clash. Martin Quarrier has come to convert the fearful and elusive Niaruna Indians to his brand of Christianity. Lewis Moon, a stateless mercenary who is himself part Indian, has come to kill them on behalf of the local comandante.Out of their struggle Peter Matthiessen has created
In a malarial outpost in the South American rain forest, two misplaced gringos converge and clash. Martin Quarrier has come to convert the fearful and elusive Niaruna Indians to his brand of Christianity. Lewis Moon, a stateless mercenary who is himself part Indian, has come to kill them on behalf of the local comandante.Out of their struggle Peter Matthiessen has created an electrifying moral thriller, a novel of Conradian richness that explores both the varieties of spiritual experience and the politics of cultural genocide.
...more",384.0,900.0,1019.0,445.0,123.0,40.0,https://images.gr-assets.com/books/1348681950l/769729.jpg,0.676011210517658,0.68
455764.0,Audrey Rose,1975,3.88,19587.0,172.0,,,Frank De Felitta,Suppose a stranger told you your daughter was his daughter in another life Suppose you began to believe him Suppose it was true,480.0,6536.0,6042.0,5402.0,1264.0,343.0,https://images.gr-assets.com/books/1344267955l/455764.jpg,0.119856411346706,0.626666666666667
1784015.0,The Aviator,1981,3.82,174.0,13.0,,,Ernest K. Gann,"The Rocky Mountains, 1928: He is a lonely US Mail pilot, bearing the scars, inside and out, of his worst flying experience. She is his passenger, an eleven-year-old girl, bright and perceptive beyond her years. Together they survive a devastating crash to begin the journey, and the revelation, of their lives (back cover blurb).",189.0,38.0,78.0,48.0,8.0,2.0,https://images.gr-assets.com/books/1430754233l/1784015.jpg,-0.0887016383424013,0.606666666666667
1835865.0,Away All Boats,1953,4.12,97.0,11.0,,,Kenneth Dodson,A vivid portrayal of the officers and sailors of the fictional amphibious transport USS Belinda in the Pacific of World War II.,444.0,35.0,43.0,15.0,4.0,0.0,https://images.gr-assets.com/books/1188998002l/1835865.jpg,0.954088610103134,0.706666666666667
120765.0,Band of Angels,1955,3.75,255.0,32.0,,,Robert Penn Warren,"Amantha Starr, born and raised by a doting father on a Kentucky plantation in the years before the Civil War, is the heroine of this powerfully dramatic novel. At her father's death Amantha learns that her mother was a slave and that she, too, is to be sold into servitude. What follows is a vast panorama of one of the most turbulent periods of American history as seen thro
Amantha Starr, born and raised by a doting father on a Kentucky plantation in the years before the Civil War, is the heroine of this powerfully dramatic novel. At her father's death Amantha learns that her mother was a slave and that she, too, is to be sold into servitude. What follows is a vast panorama of one of the most turbulent periods of American history as seen through the eyes of this star-crossed young woman. Amantha soon finds herself in New Orleans, where she spends the war years with Hamish Bond, a slave trader. At war's end, she marries Tobias Sears, a Union officer and Emersonian idealist. Despite sporadic periods of contentment; Amantha finds life with Tobias trying, and she is haunted still by her tangled past. Oh, who am I she asks at the beginning of the novel. Only after many years, after achieving a hard-won wisdom and maturity, does she begin to understand the answer to that question. Band of Angels puts on ready display Robert Penn Warren's prodigious gifts. First published in 1955, it is one of the most searing and vivid fictional accounts of the Civil War era ever written.
...more",392.0,61.0,97.0,75.0,17.0,5.0,https://images.gr-assets.com/books/1349024115l/120765.jpg,-0.332019362979692,0.583333333333333
333766.0,Banner in the Sky,1900,3.79,3685.0,378.0,,,James Ramsey Ullman,"The CitadelIt stands unconquered, the last great summit of the Alps. Only one man has ever dared to approach the top, and that man died in his pursuit. He was Josef Matt, Rudi Matt's father.At sixteen, Rudi is determined to pay tribute to the man he never knew, and complete the quest that claimed his father's life. And so, taking his father's red shirt as a flag, he heads
The CitadelIt stands unconquered, the last great summit of the Alps. Only one man has ever dared to approach the top, and that man died in his pursuit. He was Josef Matt, Rudi Matt's father.At sixteen, Rudi is determined to pay tribute to the man he never knew, and complete the quest that claimed his father's life. And so, taking his father's red shirt as a flag, he heads off to face the earth's most challenging peak. But before Rudi can reach the top, he must pass through the forbidden Fortress, the gaping chasm in the high reaches of the Citadel where his father met his end. Rudi has followed Josef's footsteps as far as they will take him. Now he must search deep within himself to find the strength for the final ascent to the summit -- to plant his banner in the sky.His father died while trying to climb Switzerland's greatest mountain -- the Citadel -- and young Rudi knows he must make the assault himself.
...more",288.0,1088.0,1315.0,861.0,266.0,155.0,https://images.gr-assets.com/books/1347352439l/333766.jpg,-0.192980663186954,0.596666666666667
1005680.0,Basil of Baker Street,1958,3.92,1453.0,151.0,Basil of Baker Street,1,Eve Titus,"Basil--famous sleuth of mousedom--lived in the cellar of Sherlock Holmes' house. A devoted admirer of the great detective, he had learned his craft by listening at the feet of Holmes himself. The Mystery of the Missing Twins was one of the strangest cases in Basil's career. He had only a few crumbs of clues with which to find solutions to such baffling questions as: Who ha
Basil--famous sleuth of mousedom--lived in the cellar of Sherlock Holmes' house. A devoted admirer of the great detective, he had learned his craft by listening at the feet of Holmes himself. The Mystery of the Missing Twins was one of the strangest cases in Basil's career. He had only a few crumbs of clues with which to find solutions to such baffling questions as: Who had masterminded the plot Where were the twins, Angela and Agatha, being kept
...more",112.0,460.0,522.0,376.0,78.0,17.0,https://images.gr-assets.com/books/1327947545l/1005680.jpg,0.258895111139444,0.64
52663.0,Bastard Out of Carolina,1992,4.1,35618.0,2472.0,,,Dorothy Allison,"Greenville County, South Carolina, is a lush place of black walnut trees and weeping willows, of sweet tea served on shaded porches. It is also home to the Boatwright family - rough-hewn men who drink hard and shoot up each other's trucks, and indomitable women who marry young and age all too quickly. At the heart of this memorable family - and of this astonishing novel -
Greenville County, South Carolina, is a lush place of black walnut trees and weeping willows, of sweet tea served on shaded porches. It is also home to the Boatwright family - rough-hewn men who drink hard and shoot up each other's trucks, and indomitable women who marry young and age all too quickly. At the heart of this memorable family - and of this astonishing novel - is Ruth Anne Boatwright, called Bone by her family, a South Carolina bastard with an annotated birth certificate to tell the tale.Bone knows what Greenville County thinks os her family, and when she's not defending them passionately, she has to agree: Boatwrights are drunks and thieves, and she'd like nothing more than to escape the life they would make for her. Observing everything with a mercifully keen eye, Bone sees the legacy of poverty and futility that marks her family's place in this small southern town - the fierce pride that erupts in rage and violence; the women who ward off loneliness by having more children; the desperation of itinerant souls who scarcely dare to dream of a better life.Bone dreams. She dreams of becoming a gospel singer (despite the fact that she can barely carry a tune), or of living a life out of one of the books she steals from the local library. She dreams of a life not only beyond Greenville but also away from Daddy Glen, the stepfather whose tenderness quickly gives way to a sly, meanspirited jealously that will test the loyalty of her mother, Anney. The edges of this family triangle are sharp enough to draw blood: Glen calls Bone ""cold as death, mean as a snake, and twice as twisty,"" yet Anney needs Glen ""like a strong woman needs meat between her teeth."" At first infinitely gentle with Bone, Daddy Glen becomes steadily colder and more furious - until their final, harrowing encounter, from which there can be no turning back.Written in a mesmerizing voice that mingles the languid rhythms of country music with raw, unsparing descriptions of emotional and physical violence, Bastard out of Carolina marks the emergence of an extraordinarily gifted writer.
...more",309.0,13728.0,14027.0,6101.0,1298.0,464.0,https://images.gr-assets.com/books/1328048262l/52663.jpg,0.884569260206764,0.7
4011730.0,Battle Royale,1999,4.25,46421.0,4393.0,,,Koushun Takami,,666.0,22184.0,16052.0,6283.0,1420.0,482.0,https://images.gr-assets.com/books/1357865373l/4011730.jpg,1.40596438442953,0.75
915001.0,Beaches,1985,4.15,13694.0,197.0,,,Iris Rainer Dart,"Loudmouthed, redheaded Cee Cee Bloom has her sights set on Hollywood. Bertie White, quiet and conservative, dreams of getting married and having children. In 1951, their childhood worlds collide in Atlantic City. Keeping in touch as pen pals, they reunite over the years ... always near the ocean.Powerful and moving, this novel follows Cee Cee and Bertie's extraordinary fri
Loudmouthed, redheaded Cee Cee Bloom has her sights set on Hollywood. Bertie White, quiet and conservative, dreams of getting married and having children. In 1951, their childhood worlds collide in Atlantic City. Keeping in touch as pen pals, they reunite over the years ... always near the ocean.Powerful and moving, this novel follows Cee Cee and Bertie's extraordinary friendship over the course of thirty years as they transform from adolescents into adults. A bestselling novel that became a hugely successful film, Beaches is funny, heartbreaking, and a tale that should be a part of every woman's library.
...more",276.0,6086.0,4410.0,2493.0,551.0,154.0,https://images.gr-assets.com/books/1387709464l/915001.jpg,1.05836763494769,0.716666666666667
4795742.0,Beat The Devil,1951,3.69,16.0,3.0,,,Claud Cockburn,"This is the classic '50s noir novel that brought John Huston and Humphrey Bogart together for the last time in film. Published under the pseudonym James Helvick, this sophisticated comedy-thriller was in fact the work of Claud Cockburn, whose early career as a Communist agitator prompted his publisher to demand a pseudonym in the McCarthy years. Beat the Devil shows how ef
This is the classic '50s noir novel that brought John Huston and Humphrey Bogart together for the last time in film. Published under the pseudonym James Helvick, this sophisticated comedy-thriller was in fact the work of Claud Cockburn, whose early career as a Communist agitator prompted his publisher to demand a pseudonym in the McCarthy years. Beat the Devil shows how effortlessly Cockburn moved from agitprop to elegant and witty fiction. Alexander Cockburn's introduction delves into the long-simmering debate over the real source of the movie's most famous lines. Was it Truman Capote, Anthony Veiller and Peter Viertel, Robert Morley, or Claud Cockburn himself
...more",272.0,4.0,6.0,4.0,1.0,1.0,https://images.gr-assets.com/books/1401210221l/4795742.jpg,-0.540577412668799,0.563333333333333
13422381.0,Belli Moda,1961,3.99,77.0,1.0,,,Triveni,"The novel examines the transformation in the lives of the people residing in Belli moda estate. Indira is an heiress for her father's estate called Belli Moda. A young man called Mohan is engaged to her and dreams about owning Belli Moda when Indira's father passes away. Indira's father returns from US discovering that his wife has given birth to a son who is going to inhe
The novel examines the transformation in the lives of the people residing in Belli moda estate. Indira is an heiress for her father's estate called Belli Moda. A young man called Mohan is engaged to her and dreams about owning Belli Moda when Indira's father passes away. Indira's father returns from US discovering that his wife has given birth to a son who is going to inherit Belli Moda. This shatters Mohan's dreams of owning the estate and refuses to marry Indira. One day,Mohan gets into a car accident and is severely injured. He is taken care of by Indira. Mohan falls truly in love with her and proposes for marriage. However,this time, Indira refuses to marry him and breaks his heart because he only cared about her money.
...more",166.0,29.0,27.0,15.0,3.0,3.0,https://s.gr-assets.com/assets/nophoto/book/blank-133x176-8b769f39ba6687a82d2eef30bdf46977.jpg,0.502212835776736,0.663333333333333
3176295.0,Benzina,1998,2.41,29.0,0.0,,,Elena Stancanelli,"Nell'arco di un giorno e di una notte lenni e Stella, complici e amanti, girano la citt",156.0,1.0,4.0,7.0,11.0,6.0,https://images.gr-assets.com/books/1337360904l/3176295.jpg,-4.98981580603641,0.136666666666667
52357.0,Beowulf,0,3.43,204156.0,5648.0,,,Unknown,"The earliest extant poem in a modern European language, ""Beowulf"" is an epic that reflects a feudal, newly Christian world of heroes and monsters, blood, victory, and death. This repackaged Signet classic Includes a Glossary of terms.",213.0,42237.0,57394.0,63107.0,28167.0,13251.0,https://images.gr-assets.com/books/1327878125l/52357.jpg,-1.4443289613216,0.476666666666667
243381.0,Berlin Alexanderplatz,1929,3.84,5871.0,308.0,,,Alfred D,"Biberkopf hat geschworen, er will anst",457.0,1967.0,1948.0,1269.0,437.0,250.0,https://images.gr-assets.com/books/1298025058l/243381.jpg,-0.0191822884460323,0.613333333333333
56776.0,The Betsy,1971,3.49,1696.0,56.0,The Betsy,1,Harold Robbins,"They were two men bound together by their daring, their vision",374.0,334.0,476.0,627.0,199.0,60.0,https://images.gr-assets.com/books/1170459832l/56776.jpg,-1.23577091163249,0.496666666666667
6041861.0,Biggles,1932,3.81,186.0,8.0,Biggles,,W.E. Johns,V,560.0,33.0,97.0,44.0,11.0,1.0,https://images.gr-assets.com/books/1230318706l/6041861.jpg,-0.123461313290585,0.603333333333333
