,adjusted_revenue,year,avg_rating,rating_count,review_count,length,standardized_rating,normalized_rating,part_of_series,one_star_percentage,two_stars_percentage,three_stars_percentage,four_stars_percentage,five_stars_percentage,genre_count,genre_Adventure,genre_Childrens,genre_Classics,genre_Crime,genre_Cultural,genre_Fantasy,genre_Fiction,genre_Historical,genre_Horror,genre_Literature,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_Young Adult
24,56124236.300556175,1978,3.82,579.0,57.0,206.0,-0.0887016383424013,0.606666666666667,0,0.015544041450777202,0.05699481865284974,0.26252158894645944,0.4265975820379965,0.23834196891191708,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
25,125800525.01544164,1972,3.74,24762.0,1838.0,145.0,-0.366779037927876,0.58,0,0.012317260318229545,0.06946127130280268,0.30486228899119616,0.39350617882238914,0.21985300056538243,6,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
26,103938938.65134358,1972,3.58,537.0,85.0,184.0,-0.922933837098828,0.526666666666667,1,0.0186219739292365,0.1042830540037244,0.3426443202979516,0.3463687150837989,0.18808193668528864,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
27,156244325.53341797,1984,4.11,1552.0,130.0,376.0,0.919328935154951,0.703333333333333,0,0.005798969072164949,0.029639175257731958,0.17396907216494845,0.43105670103092786,0.3595360824742268,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,50216699.60327955,1961,3.92,940.0,111.0,172.0,0.258895111139444,0.64,0,0.01702127659574468,0.05319148936170213,0.24361702127659574,0.3659574468085106,0.3202127659574468,9,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
29,118816843.89788048,2007,4.13,2246015.0,65411.0,465.0,0.988848285051318,0.71,1,0.028198832153836905,0.04301618644577174,0.14372254860274752,0.3402412717635457,0.4448211610340982,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
30,565377495.0508988,1900,3.99,317151.0,10500.0,154.0,0.502212835776736,0.663333333333333,1,0.016112198921018693,0.04902396650176099,0.23108866123707633,0.34128853448357405,0.3624866388565699,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
31,253605100.61320016,1726,3.56,207589.0,4674.0,306.0,-0.992453186995197,0.52,0,0.03147083901362789,0.10421072407497507,0.33560545115588974,0.32784010713477113,0.20087287862073616,5,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
32,29554869.034066234,1958,3.89,10623.0,565.0,223.0,0.154616086294891,0.63,0,0.012425868398757414,0.046220465028711286,0.2721453450061188,0.3797420690953591,0.2894662524710534,7,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
33,41229998.15824054,2002,4.03,1017618.0,28366.0,336.0,0.641251535569474,0.676666666666667,0,0.017841665536576595,0.04666878927063004,0.19326505623917817,0.36990304809859886,0.37232144085501634,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34,23012842.148590244,1964,4.12,566476.0,10098.0,176.0,0.954088610103134,0.706666666666667,1,0.013963521843820392,0.034423347149746854,0.18286035065916298,0.35342891843608554,0.41532386191118426,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
35,59229679.39782549,1959,4.12,1080.0,96.0,224.0,0.954088610103134,0.706666666666667,0,0.005555555555555556,0.025925925925925925,0.17222222222222222,0.4324074074074074,0.3638888888888889,6,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
36,32388558.576179396,1968,3.93,7564.0,558.0,63.0,0.293654786087629,0.643333333333333,1,0.018244315177154944,0.060814383923849816,0.23334214701216288,0.34452670544685354,0.34307244843997886,9,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1
37,149474564.9494527,1961,3.98,651241.0,15673.0,453.0,0.467453160828551,0.66,1,0.03581316286904541,0.06530915590388198,0.1813061524074805,0.31906621358299003,0.3985053152366021,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
38,6637249.227571256,1985,3.57,2293.0,174.0,272.0,-0.957693512047013,0.523333333333333,0,0.027911033580462277,0.09594417793283908,0.33536851286524205,0.35891844744875706,0.18185782817269952,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
39,183914860.48869324,1982,4.14,36374.0,4266.0,176.0,1.0236079599995,0.713333333333333,1,0.010062132292296695,0.03464012756364436,0.1709462803101116,0.3727112772859735,0.41164018254797385,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
40,46585127.471553236,2001,3.77,575102.0,6917.0,294.0,-0.262500013083323,0.59,1,0.02768726243344659,0.07667857180117614,0.2775229437560641,0.33100736912756346,0.28710385288174967,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,143542233.63286266,1962,4.23,1794.0,88.0,602.0,1.33644503453316,0.743333333333334,0,0.004459308807134894,0.01839464882943144,0.16220735785953178,0.3734671125975474,0.4414715719063545,7,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
42,110045813.22406703,2003,3.96,1430463.0,45483.0,546.0,0.397933810932182,0.653333333333333,0,0.033136124457605685,0.06371713214532637,0.19451813853276875,0.32623003880561746,0.3823985660586817,5,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
43,43376399.17504752,1910,3.96,67833.0,2556.0,318.0,0.397933810932182,0.653333333333333,0,0.016982884436778558,0.051582563059277935,0.2192148364365427,0.37750062653870536,0.33471908952869545,4,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
44,2127455.03785964,1782,4.07,39457.0,1261.0,448.0,0.780290235362212,0.69,0,0.016321565248244924,0.044402767569759485,0.18729249562815217,0.3528904883797552,0.39909268317408825,10,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
45,25626232.142276056,1978,4.17,111274.0,2384.0,339.0,1.12788698484406,0.723333333333333,0,0.0059313047072991,0.021424591548789475,0.1668404119560724,0.40357136437981916,0.40223232740801984,6,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
46,172879850.17532676,1992,3.89,19069.0,275.0,480.0,0.154616086294891,0.63,0,0.017882426975719755,0.06334889086999843,0.2678168755571871,0.31585295505794747,0.3350988515391473,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,106367872.11316831,1974,3.97,121439.0,2924.0,320.0,0.432693485880367,0.656666666666667,1,0.01797610322878153,0.05520467065769646,0.22929207256317988,0.3360287881158442,0.361498365434498,5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
48,115309432.14629452,1968,3.94,33868.0,449.0,476.0,0.328414461035813,0.646666666666667,0,0.011249557104051022,0.04839376402503839,0.24784457304830518,0.3736565489547656,0.31885555686783984,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
49,108738985.41365048,1963,4.22,720660.0,10654.0,40.0,1.30168535958498,0.74,0,0.02583742680320817,0.043963866455748894,0.1455055088391197,0.2582965614853051,0.526396636416618,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
50,168290132.24437097,1993,3.84,13369.0,635.0,353.0,-0.0191822884460323,0.613333333333333,0,0.007405191113770663,0.045179145785025056,0.2808736629516045,0.43772907472511036,0.2288129254244895,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
51,57577473.405445956,1992,3.88,7834.0,367.0,297.0,0.119856411346706,0.626666666666667,1,0.004212407454684708,0.031018636711769212,0.2606586673474598,0.48646923666070974,0.21764105182537657,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
52,95863290.82672706,2001,3.61,137496.0,2161.0,620.0,-0.818654812254275,0.536666666666667,0,0.04130301972421016,0.11080322336649794,0.29581951474952,0.2971941001920056,0.2548801419677663,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
53,1014148657.2733939,2005,4.56,2056192.0,32941.0,652.0,2.48351430782325,0.853333333333333,1,0.004037074358814741,0.01127375264566733,0.0719183811628486,0.24813781981449204,0.6646329720181773,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
54,19886165.892850526,1847,3.78,108058.0,3019.0,912.0,-0.227740338135139,0.593333333333333,0,0.030881563604730794,0.0798552629143608,0.2595550537674212,0.3393640452349664,0.2903440744785208,4,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
55,131591051.80940323,1991,3.69,676.0,46.0,384.0,-0.540577412668799,0.563333333333333,0,0.023668639053254437,0.07988165680473373,0.3047337278106509,0.3668639053254438,0.22485207100591717,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
56,291523190.1029978,1953,3.74,54266.0,3610.0,181.0,-0.366779037927876,0.58,1,0.016584970331330853,0.06740869052445361,0.30405778940773226,0.3869642133195739,0.2249843364169093,5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
57,21751361.655773416,1954,3.7,83.0,9.0,246.0,-0.505817737720614,0.566666666666667,0,0.012048192771084338,0.0963855421686747,0.30120481927710846,0.3614457831325301,0.2289156626506024,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
58,13601199.623615222,1973,3.84,25.0,3.0,214.0,-0.0191822884460323,0.613333333333333,0,0.0,0.0,0.44,0.28,0.28,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59,90128479.31219774,1967,3.86,4446.0,144.0,93.0,0.0503370614503368,0.62,0,0.011470985155195682,0.05960413855150697,0.2762033288349078,0.3661718398560504,0.28654970760233917,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
60,355818419.2712631,2004,4.11,162165.0,1126.0,688.0,0.919328935154951,0.703333333333333,1,0.011235470045940863,0.031332285018345514,0.1798291863225727,0.3917984768599883,0.38580458175315263,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
61,19983174.28427759,1992,4.07,8130.0,499.0,593.0,0.780290235362212,0.69,0,0.014022140221402213,0.03136531365313653,0.17638376383763837,0.430750307503075,0.34747847478474786,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
62,159426048.04114512,1944,3.77,2120.0,230.0,416.0,-0.262500013083323,0.59,0,0.01650943396226415,0.08443396226415094,0.27405660377358493,0.3660377358490566,0.2589622641509434,9,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
63,1199639811.160065,1954,4.43,605230.0,8388.0,322.0,2.03163853349685,0.81,1,0.005477256580143086,0.01834839647737224,0.10025610098640186,0.2886968590453216,0.5872213869107612,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
64,140714474.08209938,1990,3.49,308.0,21.0,256.0,-1.23577091163249,0.496666666666667,0,0.05194805194805195,0.1461038961038961,0.31493506493506496,0.23376623376623376,0.2532467532467532,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
65,106556170.9500433,1944,3.73,1131.0,91.0,182.0,-0.401538712876061,0.576666666666667,0,0.016799292661361626,0.0610079575596817,0.3068081343943413,0.40760389036251105,0.20778072502210435,7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
66,602953239.5003972,1968,3.94,33868.0,449.0,476.0,0.328414461035813,0.646666666666667,0,0.011249557104051022,0.04839376402503839,0.24784457304830518,0.3736565489547656,0.31885555686783984,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
67,483200445.1640288,1831,3.99,152105.0,3926.0,510.0,0.502212835776736,0.663333333333333,0,0.014983070904966964,0.05012984451530193,0.22255021202458827,0.3559054600440485,0.35643141251109434,10,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
68,471093917.74059385,1972,3.93,7695.0,129.0,480.0,0.293654786087629,0.643333333333333,0,0.018323586744639377,0.06341780376868096,0.247043534762833,0.31734892787524366,0.353866146848603,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
69,48582904.140133634,1996,3.95,457.0,53.0,304.0,0.363174135983998,0.65,0,0.01312910284463895,0.05470459518599562,0.2100656455142232,0.4113785557986871,0.31072210065645517,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70,72514843.46541935,1990,3.63,1471.0,229.0,274.0,-0.749135462357906,0.543333333333333,0,0.03535010197144799,0.09041468388851122,0.2760027192386132,0.40108769544527534,0.19714479945615226,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
71,25819310.871231478,1968,3.82,5049.0,91.0,325.0,-0.0887016383424013,0.606666666666667,1,0.004753416518122401,0.0510992275698158,0.31194295900178254,0.3872053872053872,0.24499900970489205,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
72,203689018.5327384,1972,3.71,7550.0,305.0,145.0,-0.47105806277243,0.57,1,0.02185430463576159,0.08741721854304636,0.32251655629139075,0.2957615894039735,0.27245033112582784,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
73,1401899973.2302203,1883,3.86,62365.0,1826.0,262.0,0.0503370614503368,0.62,0,0.022207969213501162,0.07252465325102221,0.2633849114086427,0.308217750340736,0.33366471578609797,12,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
74,164077732.83661523,1980,4.12,257989.0,7265.0,514.0,0.954088610103134,0.706666666666667,0,0.020745070526262746,0.044149169150622704,0.15885173398865843,0.3480458469159538,0.42820817941850237,5,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
75,53724238.83145796,2002,3.41,343714.0,5249.0,306.0,-1.51384831121796,0.47,1,0.05147011759777024,0.12860110440657058,0.35003811308238825,0.29463449263050095,0.17525617228277,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,24424425.71341834,1873,4.04,549695.0,20509.0,864.0,0.676011210517658,0.68,0,0.025112107623318385,0.055709075032518034,0.18210280246318414,0.33192588617324154,0.4051501287077379,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
77,46631247.88679376,1818,3.78,1003486.0,25888.0,288.0,-0.227740338135139,0.593333333333333,0,0.032123019155224884,0.08065583376350044,0.25525019781043284,0.3420834969297031,0.2898874523411388,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
78,1068715091.6673609,2000,4.55,2151870.0,37860.0,734.0,2.44875463287507,0.85,1,0.003538317835185211,0.01018881252120249,0.0764274793551655,0.2563063753851301,0.6535390149033167,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
79,226036018.24187553,1962,4.05,7895.0,711.0,0.0,0.710770885465842,0.683333333333333,1,0.01291956934768841,0.04053198226725776,0.18948701709943003,0.40139328689043696,0.35566814439518685,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
80,675063883.4918073,1955,3.72,17076.0,1072.0,247.0,-0.436298387824245,0.573333333333333,1,0.006558913094401499,0.05990864371047084,0.3349144998828765,0.39991801358631995,0.19869992972593112,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
81,50415630.50015126,1973,4.14,21.0,3.0,83.0,1.0236079599995,0.713333333333333,0,0.0,0.0,0.38095238095238093,0.09523809523809523,0.5238095238095238,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,10969077.370612731,1897,3.63,114321.0,4617.0,192.0,-0.749135462357906,0.543333333333333,0,0.01701349708277569,0.08470009884448176,0.3415557946484023,0.36191950735210504,0.1948111020722352,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
83,46127243.15068493,1925,3.63,2294.0,301.0,165.0,-0.749135462357906,0.543333333333333,1,0.02746294681778553,0.08892763731473409,0.31255448997384483,0.3666085440278989,0.20444638186573671,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
84,657730436.7353762,1954,4.06,75991.0,4763.0,162.0,0.745530560414026,0.686666666666667,0,0.009145819899724968,0.038122935610796015,0.18875919516784884,0.40856154018239,0.35541050913924016,7,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
85,46356787.48719513,1991,3.82,201840.0,8693.0,399.0,-0.0887016383424013,0.606666666666667,0,0.048355132778438364,0.07629310344827586,0.20635156559651208,0.34692330558858503,0.32207689258818867,6,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
86,79916666.66666666,1864,3.85,127959.0,4225.0,240.0,0.015577386502153,0.616666666666667,0,0.011042599582678827,0.05637743339663486,0.27673707984588813,0.3806688079775553,0.27517407919724285,5,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
87,166255091.06396517,1998,3.95,204503.0,4054.0,336.0,0.363174135983998,0.65,0,0.023134134951565504,0.061656797210798864,0.22788418751803152,0.31220079901028347,0.3751240813093206,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
88,19498201.47469111,1970,3.94,4284.0,369.0,287.0,0.328414461035813,0.646666666666667,1,0.010971055088702147,0.04341736694677871,0.2338935574229692,0.4143323996265173,0.2973856209150327,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
89,76129765.79520696,1952,3.99,324.0,39.0,248.0,0.502212835776736,0.663333333333333,0,0.006172839506172839,0.05246913580246913,0.21604938271604937,0.3950617283950617,0.33024691358024694,12,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
90,691603.1502624748,1955,3.89,17550.0,716.0,216.0,0.154616086294891,0.63,0,0.0154985754985755,0.05988603988603989,0.256980056980057,0.3561253561253561,0.3115099715099715,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
91,5031663.128753754,1953,4.22,28260.0,1778.0,379.0,1.30168535958498,0.74,1,0.005343241330502477,0.022151450813871196,0.15088464260438783,0.39196744515215853,0.42965322009907997,6,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
92,69350475.30053748,1965,4.21,604185.0,15960.0,604.0,1.26692568463679,0.736666666666667,1,0.023684798530251495,0.04148894792158031,0.13707225435917805,0.29297152362273143,0.5047824755662587,6,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
93,435809204.62820596,1991,4.0,25420.0,1105.0,421.0,0.53697251072492,0.666666666666667,0,0.008379228953579858,0.04287962234461054,0.22124311565696303,0.397639653815893,0.32985837922895356,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
94,756342541.9039991,1986,4.2,22538.0,448.0,304.0,1.23216600968861,0.733333333333333,1,0.012290354068684001,0.033010914899281214,0.16132753571745498,0.325006655426391,0.4683645398881888,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
95,444093584.86342734,1955,4.09,357885.0,5549.0,248.0,0.84980958525858,0.696666666666667,1,0.00808080808080808,0.03778867513307348,0.20992218170641408,0.3442586305656845,0.39994970451401984,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
96,861379.9181170643,1844,3.63,1676.0,151.0,220.0,-0.749135462357906,0.543333333333333,0,0.028639618138424822,0.10023866348448687,0.28997613365155134,0.3752983293556086,0.2058472553699284,7,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
97,1082988084.8466327,1987,3.85,7053.0,710.0,325.0,0.015577386502153,0.616666666666667,0,0.014036580178647383,0.05997447894512973,0.25521054870267973,0.3999716432723664,0.2708067489011768,6,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
98,33018949.34870365,1815,3.99,559394.0,14024.0,474.0,0.502212835776736,0.663333333333333,0,0.023062456872973255,0.05136808760909126,0.20240832043246798,0.3559923774656146,0.3671687576198529,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
99,60239809.04629828,1992,3.73,30902.0,1333.0,256.0,-0.401538712876061,0.576666666666667,0,0.027376868811080188,0.07743835350462754,0.2807585269561841,0.3652838004012685,0.24914245032683968,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,16935880.385093633,1998,3.57,1944.0,146.0,560.0,-0.957693512047013,0.523333333333333,0,0.03137860082304527,0.09207818930041152,0.32407407407407407,0.37551440329218105,0.17695473251028807,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
101,58487944.0649018,1939,4.01,104923.0,4667.0,231.0,0.571732185673104,0.67,1,0.019337990717001992,0.04734900832038733,0.19374207752351724,0.37982139283093314,0.3597495306081603,6,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
102,18322571.05266099,1981,4.03,234506.0,4052.0,352.0,0.641251535569474,0.676666666666667,1,0.015905776398045253,0.037704792201478855,0.2032400023879986,0.38937596479407777,0.3537734642183995,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
103,14833185.714285716,1897,3.63,114321.0,4617.0,192.0,-0.749135462357906,0.543333333333333,0,0.01701349708277569,0.08470009884448176,0.3415557946484023,0.36191950735210504,0.1948111020722352,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
104,720340621.3218328,1898,3.81,208902.0,6165.0,192.0,-0.123461313290585,0.603333333333333,0,0.015538386420426802,0.061588687518549366,0.2785229437726781,0.3845056533685652,0.25984432891978054,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
105,126261879.95553243,1938,4.22,379736.0,18631.0,449.0,1.30168535958498,0.74,0,0.013372448227189415,0.03214865064149831,0.14524564434238524,0.34051288263425117,0.4687203741546759,5,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
107,63102691.06037978,1928,4.34,236339.0,3822.0,145.0,1.71880145896319,0.78,1,0.012761330123255154,0.024608718831847474,0.12808296557064217,0.2773050575656155,0.5572419279086397,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
108,466529246.3483877,1988,4.17,401761.0,4706.0,342.0,1.12788698484406,0.723333333333333,1,0.02598310936103803,0.03304701053611475,0.14484482067696963,0.3350499426275821,0.4610751167982955,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
109,29032940.138717394,1979,4.18,139412.0,5260.0,428.0,1.16264665979224,0.726666666666667,0,0.013241327862737785,0.03738559091039509,0.1673098442027946,0.3168235159096778,0.46523972111439477,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
110,26645491.864994578,1979,4.15,943.0,75.0,218.0,1.05836763494769,0.716666666666667,1,0.0042417815482502655,0.031813361611876985,0.1792152704135737,0.3828207847295864,0.4019088016967126,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
